vampgeneration13_desc;Very young, weak vampire blood.;;;;;;;;;;;;;x
vampgeneration14;14th;;;;;;;;;;;;;x
vampgeneration14_desc;Thin-blooded, weak vampire.;;;;;;;;;;;;;x
vampgeneration15;15th;;;;;;;;;;;;;x
vampgeneration15_desc;Thin-blooded, weak vampire.;;;;;;;;;;;;;x
vampgeneration16;16th;;;;;;;;;;;;;x
vampgeneration16_desc;More mortal, then the vampire.;;;;;;;;;;;;;x
vampire_blood_thirst;Thirst for Kindred Vitae;;;;;;;;;;;;;x
vampire_blood_thirst_desc;Addicted to Vampire blood.;;;;;;;;;;;;;x
diablerize_vampire_prisoner_decision;Diablerize Vampire Prisoner;;;;;;;;;;;;;x
diablerize_vampire_prisoner_decision_desc;Drain the vampire prisoner till their soul is consumed.  The diabolist's aura shows the marks of diablerie.  If the victim had a higher blood potency than the diabolist, the diabolist's blood potency increases.;;;;;;;;;;;;;x
drain_prisoner_decision;Drain Prisoner;;;;;;;;;;;;;x
drain_prisoner_decision_desc;Drain a prisoner of all their blood--killing them. A cruel act.;;;;;;;;;;;;;x
drain_mortal_prisoner_decision;Drain Mortal;;;;;;;;;;;;;x
drain_mortal_prisoner_decision_desc;Drain a mortal vessel of all their blood.  The mortal dies.   A cruel act. ;;;;;;;;;;;;;x
drain_mortal_prisoner_decision_named;Drain Mortal;;;;;;;;;;;;;x
drain_wolf-blooded_prisoner_decision;Drain Wolf-Blooded;;;;;;;;;;;;;x
drain_wolf-blooded_prisoner_decision_desc;Drain a werewolf kinfolk mortal vessel of all their blood.  The mortal dies.   A cruel act. ;;;;;;;;;;;;;x
drain_werewolf_prisoner_decision;Drain Werewolf;;;;;;;;;;;;;x
drain_werewolf_prisoner_decision_desc;Drain a werewolf vessel of all their blood.  The werewolf dies.   A cruel act. ;;;;;;;;;;;;;x
drain_werewolf_prisoner_decision_named;Drain Werewolf;;;;;;;;;;;;;x
drain_mage_prisoner_decision;Drain Mage;;;;;;;;;;;;;x
drain_mage_prisoner_decision_desc;Drain a mage vessel of all their blood.  The mage dies.   A cruel act. ;;;;;;;;;;;;;x
drain_demon_prisoner_decision;Drain Demon;;;;;;;;;;;;;x
drain_demon_prisoner_decision_desc;Drain a demon vessel of all their blood.  The demon dies.   A cruel act. ;;;;;;;;;;;;;x
drain_geist_prisoner_decision;Drain Geist;;;;;;;;;;;;;x
drain_geist_prisoner_decision_desc;Drain a geist vessel of all their blood.  The geist is destroyed.   A cruel act. ;;;;;;;;;;;;;x
drain_changeling_prisoner_decision;Drain Changeling;;;;;;;;;;;;;x
drain_changeling_prisoner_decision_desc;Drain a changeling vessel of all their blood.  The changeling dies.   A cruel act. ;;;;;;;;;;;;;x
drain_mummy_prisoner_decision;Drain Mummy;;;;;;;;;;;;;x
drain_mummy_prisoner_decision_desc;Drain a mummy vessel of all their blood.  The mummy is destroyed.   A cruel act. ;;;;;;;;;;;;;x
drain_promethean_prisoner_decision;Drain Promethean;;;;;;;;;;;;;x
drain_promethean_prisoner_decision_desc;Drain a promethean vessel of all their blood.  The promethean is destroyed.   A cruel act. ;;;;;;;;;;;;;x
mass_ghoul_decision;Mass Ghoul;;;;;;;;;;;;;x
mass_ghoul_decision_desc;Use your vampiric blood to create a squad of ghoulish warriors.  This will raise your blood thirst. ;;;;;;;;;;;;;x
mass_embrace_decision;Mass Embrace;;;;;;;;;;;;;x
mass_embrace_decision_desc;Kill a group of mortals and raise them as your vampiric childer to use as war fodder.  This will raise your blood thirst greatly. ;;;;;;;;;;;;;x
vampire_blood_heal_wounded_decision;Heal Wound;;;;;;;;;;;;;x
vampire_blood_heal_wounded_decision_desc;Use your vampiric blood to heal your wound.  This will increase your thirst for blood.;;;;;;;;;;;;;x
vampire_blood_heal_severely_injured_decision;Heal Severe Injury;;;;;;;;;;;;;x
vampire_blood_heal_severely_injured_decision_desc;Use your vampiric blood to heal your severe injury.  This will increase your thirst for blood.;;;;;;;;;;;;;x
vampire_blood_heal_maiming_decision;Heal Maiming;;;;;;;;;;;;;x
vampire_blood_heal_maiming_decision_desc;Use your vampiric blood to heal your maimed body.  This will increase your thirst for blood.;;;;;;;;;;;;;x
vampire_blood_heal_blinded_decision;Heal Eyes;;;;;;;;;;;;;x
vampire_blood_heal_blinded_decision_desc;Use your vampiric blood to heal your blinded eyes.  This will increase your thirst for blood.;;;;;;;;;;;;;x
vampire_blood_heal_eunuch_decision;Heal Genetalia;;;;;;;;;;;;;x
vampire_blood_heal_eunuch_decision_desc;Use your vampiric blood to heal your genetalia.  This will increase your thirst for blood.;;;;;;;;;;;;;x
vampire_blood_heal_disfigured_decision;Heal Disfigurement;;;;;;;;;;;;;x
vampire_blood_heal_disfigured_decision_desc;Use your vampiric blood to heal your disfigured face.  This will increase your thirst for blood.;;;;;;;;;;;;;x
vampire_blood_heal_one_eyed_decision;Heal Eye;;;;;;;;;;;;;x
vampire_blood_heal_one_eyed_decision_desc;Use your vampiric blood to heal your damaged eye.  This will increase your thirst for blood.;;;;;;;;;;;;;x
vampire_blood_heal_one_handed_decision;Heal Hand;;;;;;;;;;;;;x
vampire_blood_heal_one_handed_decision_desc;Use your vampiric blood to heal your hand.  This will increase your thirst for blood.;;;;;;;;;;;;;x
vampire_blood_heal_one_legged_decision;Heal Leg;;;;;;;;;;;;;x
vampire_blood_heal_one_legged_decision_desc;Use your vampiric blood to heal your leg.  This will increase your thirst for blood.;;;;;;;;;;;;;x
vampire_blood_heal_mangled_decision;Heal Mangling;;;;;;;;;;;;;x
vampire_blood_heal_mangled_decision_desc;Use your vampiric blood to heal your mangled body.  This will increase your thirst for blood.;;;;;;;;;;;;;x
blood_of_mortal;Mortal blood;;;;;;;;;;;;;x
blood_of_wolf-blooded;Kinfolk blood;;;;;;;;;;;;x
blood_of_werewolf;Werewolf blood;;;;;;;;;;;;;x
blood_of_mage;Mage blood;;;;;;;;;;;;;x
blood_of_demon;Demon blood;;;;;;;;;;;;;x
blood_of_changeling;Changeling blood;;;;;;;;;;;;;x
blood_of_mummy;Mummy blood;;;;;;;;;;;;;x
blood_of_promethean;Promethean blood;;;;;;;;;;;;;x 
blood_of_geist;Geist blood;;;;;;;;;;;;;x
blood_of_revenant;Revenant blood;;;;;;;;;;;;;x
awaken_torpor_dynast_decision;Awaken Torpor Dynast;;;;;;;;;;;;;x
awaken_torpor_dynast_decision_desc;Use your vampiric blood to awaken a member of your dynasty in torpor.  This will increase your blood thirst but only a chance to awaken the vampire in torpor.;;;;;;;;;;;;;x
player_ghoul_decision;Ghoul Mortal;;;;;;;;;;;;;x
player_ghoul_decision_desc;Give some of your blood to a mortal, making them blood-bound thrall of a vampire. Creating a ghoul will cause your blood thirst to grow.;;;;;;;;;;;;;x
player_embrace_mortal_decision;Embrace Mortal;;;;;;;;;;;;;x
player_embrace_mortal_decision_desc;Turn a mortal human into a vampire.  They will have your clan and bloodline. Creating a vampiric spawn will cause your blood thirst to grow.;;;;;;;;;;;;;x
embrace_mortal_decision;Embrace Mortal;;;;;;;;;;;;;x
embrace_mortal_decision_desc;Turn a mortal human into a vampire.  They will have your clan and bloodline. Creating a vampiric spawn will cause your blood thirst to grow.;;;;;;;;;;;;;x
bloodbind_vampire_prisoner_decision;Bloodbind Vampire;;;;;;;;;;;;;x
bloodbind_vampire_prisoner_decision_desc;Bloodbind the vampire prisoner to you as domitor.  This thrall will desire to please you.  You feed your blood to your thrall over three nights to make the bond last for a milennia--this will cause your blood thirst to grow.;;;;;;;;;;;;;;x
blood_thirst;Blood Thirst;;;;;;;;;;;;;x
severe_blood_thirst;Severe Blood Thirst;;;;;;;;;;;;;x
dreadful_blood_thirst;Dreadful Blood Thirst;;;;;;;;;;;;;x
dire_blood_thirst;Dire Blood Thirst;;;;;;;;;;;;;x
wight;Wight;;;;;;;;;;;;;x
wight_desc;A wight is a vampire who have lost the entirety of their morals. They are, for all intents and purposes, the Beast within themselves. A character who has fallen to Wassail can never be saved or again played.;;;;;;;;;;;;;x
EVTDESC_POD_VAMPIRE_WIGHT;Your hunger is unquenchable!  You surrender to the Beast! You enter Wassail--your last frenzy. You become ravenous monster in constant frenzy.  You will be hunted until your last night.;;;;;;;;;;;;;x
EVTOPTA_POD_VAMPIRE_WIGHT;BLOOD!;;;;;;;;;;;;;x
EVTDESC_POD_VAMPIRE_BLOOD_THIRST1;Your hunger grows. You now have the Blood Thirst!;;;;;;;;;;;;;x
EVTOPTA_POD_BLOOD_THIRST1;You must have blood!;;;;;;;;;;;;;x
EVTDESC_POD_VAMPIRE_BLOOD_THIRST2;Your hunger grows. You now have the Severe Blood Thirst!;;;;;;;;;;;;;x
EVTOPTA_POD_BLOOD_THIRST2;Blood!;;;;;;;;;;;;;x
EVTDESC_POD_VAMPIRE_BLOOD_THIRST3;Your hunger grows. You now have the Dreadful Blood Thirst!;;;;;;;;;;;;;x
EVTOPTA_POD_BLOOD_THIRST3;Blood!;;;;;;;;;;;;;x
EVTDESC_POD_VAMPIRE_BLOOD_THIRST4;Your hunger grows. You now have the Dire Blood Thirst! You have a high chance of either falling into Torpor, or into Wassail and becoming a Wight!;;;;;;;;;;;;;x
EVTOPTA_POD_BLOOD_THIRST4;Blood!;;;;;;;;;;;;;x
EVTDESC_POD_VAMPIRE_BLOOD_THIRST5;The only thought you can think of is for your Dire Blood Thirst.  How much longer can this go on.  You are starving.  You fade in and out of consciouness--only to awaken near frenzy. You must have blood!;;;;;;;;;;;;;x
EVTOPTA_POD_BLOOD_THIRST5;Blood!;;;;;;;;;;;;;x
EVTDESC_POD_VAMPIRE_BLOOD_THIRST6;Your blood thirst decreases from direness.;;;;;;;;;;;;;x
EVTOPTA_POD_BLOOD_THIRST6;You must have blood!;;;;;;;;;;;;;x
EVTDESC_POD_VAMPIRE_BLOOD_THIRST7;Your blood thirst decreases in dread.;;;;;;;;;;;;;x
EVTOPTA_POD_BLOOD_THIRST7;You must have blood!;;;;;;;;;;;;;x
EVTDESC_POD_VAMPIRE_BLOOD_THIRST8;Your blood thirst decreases in severity..;;;;;;;;;;;;;x
EVTOPTA_POD_BLOOD_THIRST8;You must have blood!;;;;;;;;;;;;;x
EVTDESC_POD_VAMPIRE_BLOOD_THIRST9;Your thirst for blood is slaked..;;;;;;;;;;;;;x
EVTOPTA_POD_BLOOD_THIRST9;But for how long?;;;;;;;;;;;;;x
EVTDESC_POD_VAMPIRE_TORPOR1;Will you abidcate your titles? Will reliquinsh your holdings as Prince of the undead to your heirs? Will you give up your place in kindred society?  Will you go into hiding so that your enmies will not discover your torpid form? Will you seek the slumber of the ages?;;;;;;;;;;;;;x
EVTOPTA_POD_VAMPIRE_TORPOR1;Atlast! Rest!  What nightmares make come?;;;;;;;;;;;;;x
EVTOPTB_POD_VAMPIRE_TORPOR1;No!  Not this night!;;;;;;;;;;;;;x
EVTDESC_POD_VAMPIRE_TORPOR2;You fall into the deep sleep of the undead. How long will you hold to the edge of the abyss? Years? Decades? Cenutries?;;;;;;;;;;;;;x
EVTOPTA_POD_VAMPIRE_TORPOR2;Do I hear a whisper? I still thirst for blood.;;;;;;;;;;;;;x
EVTDESC_POD_VAMPIRE_UNIT_SPAWN1;Having found a group of men who seem servicable as a militia, you prepare to share with them your vampiric blood to bind their will to yours and enhance their strength.;;;;;;;;;;;;;x
EVTOPTA_POD_VAMPIRE_UNIT_SPAWN1;Serve me and be rewarded!;;;;;;;;;;;;;x
EVTOPTB_POD_VAMPIRE_UNIT_SPAWN1;They aren't worth the blood to me.;;;;;;;;;;;;;x
EVTDESC_POD_VAMPIRE_UNIT_SPAWN2;You come upon a group of mortals.  While most likely they will never be heirs to your dynasty, you have need of vampiric warriors who far exceed the abilities of humans.;;;;;;;;;;;;;x
EVTOPTA_POD_VAMPIRE_UNIT_SPAWN2;Arise and embrace the night, my childer!;;;;;;;;;;;;;x
EVTOPTB_POD_VAMPIRE_UNIT_SPAWN2;No, I will not bring damnation unto them.;;;;;;;;;;;;;x
EVTDESC_POD_VAMPIRE_BLOOD_HEAL1;You concentrate on your wound and begin to invoke the healing of the blood.  You feel the blood thirst growing inside you, the beast seeking to be unchained.;;;;;;;;;;;;;x
EVTOPTA_POD_VAMPIRE_BLOOD_HEAL1;Feel the power of the blood!;;;;;;;;;;;;;x
EVTOPTB_POD_VAMPIRE_BLOOD_HEAL1;No. I will survive as I am. For this night...;;;;;;;;;;;;;x
EVTDESC_POD_VAMPIRE_BLOOD_HEAL2;You concentrate on your maimed body and begin to invoke the healing of the blood.  You feel the blood thirst growing inside you, the beast seeking to be unchained.;;;;;;;;;;;;;x
EVTOPTA_POD_VAMPIRE_BLOOD_HEAL2;Feel the power of the blood!;;;;;;;;;;;;;x
EVTOPTB_POD_VAMPIRE_BLOOD_HEAL2;No. I will survive as I am. For this night...;;;;;;;;;;;;;x
EVTDESC_POD_VAMPIRE_BLOOD_HEAL3;You concentrate on your blinded eyes and begin to invoke the healing of the blood.  You feel the blood thirst growing inside you, the beast seeking to be unchained.;;;;;;;;;;;;;x
EVTOPTA_POD_VAMPIRE_BLOOD_HEAL3;Behold! I can see!;;;;;;;;;;;;;x
EVTOPTB_POD_VAMPIRE_BLOOD_HEAL3;No. I will survive as I am. For this night...;;;;;;;;;;;;;x
EVTDESC_POD_VAMPIRE_BLOOD_HEAL4;You concentrate on your genetalia and begin to invoke the healing of the blood.  You feel the blood thirst growing inside you, the beast seeking to be unchained.;;;;;;;;;;;;;x
EVTOPTA_POD_VAMPIRE_BLOOD_HEAL4;Hello Nurse!;;;;;;;;;;;;;x
EVTOPTB_POD_VAMPIRE_BLOOD_HEAL4;No. I will survive as I am. For this night...;;;;;;;;;;;;;x
EVTDESC_POD_VAMPIRE_BLOOD_HEAL5;You concentrate on your disfigured face and begin to invoke the healing of the blood.  You feel the blood thirst growing inside you, the beast seeking to be unchained.;;;;;;;;;;;;;x
EVTOPTA_POD_VAMPIRE_BLOOD_HEAL5;Looking good!;;;;;;;;;;;;;x
EVTOPTB_POD_VAMPIRE_BLOOD_HEAL5;No. I will survive as I am. For this night...;;;;;;;;;;;;;x
EVTDESC_POD_VAMPIRE_BLOOD_HEAL6;You concentrate on your severe wound and begin to invoke the healing of the blood.  You feel the blood thirst growing inside you, the beast seeking to be unchained.;;;;;;;;;;;;;x
EVTOPTA_POD_VAMPIRE_BLOOD_HEAL6;Feel the power of the blood!;;;;;;;;;;;;;x
EVTOPTB_POD_VAMPIRE_BLOOD_HEAL6;No. I will survive as I am. For this night...;;;;;;;;;;;;;x
EVTDESC_POD_VAMPIRE_BLOOD_HEAL7;You concentrate on your damaged eye and begin to invoke the healing of the blood.  You feel the blood thirst growing inside you, the beast seeking to be unchained.;;;;;;;;;;;;;x
EVTOPTA_POD_VAMPIRE_BLOOD_HEAL7;Feel the power of the blood!;;;;;;;;;;;;;x
EVTOPTB_POD_VAMPIRE_BLOOD_HEAL7;No. I will survive as I am. For this night...;;;;;;;;;;;;;x
EVTDESC_POD_VAMPIRE_BLOOD_HEAL8;You concentrate on your detached hand and begin to invoke the healing of the blood.  You feel the blood thirst growing inside you, the beast seeking to be unchained.;;;;;;;;;;;;;x
EVTOPTA_POD_VAMPIRE_BLOOD_HEAL8;Nothing shall escape my grasp!;;;;;;;;;;;;;x
EVTOPTB_POD_VAMPIRE_BLOOD_HEAL8;No. I will survive as I am. For this night...;;;;;;;;;;;;;x
EVTDESC_POD_VAMPIRE_BLOOD_HEAL9;You concentrate on severed leg and begin to invoke the healing of the blood.  You feel the blood thirst growing inside you, the beast seeking to be unchained.;;;;;;;;;;;;;x
EVTOPTA_POD_VAMPIRE_BLOOD_HEAL9;Place one foot in front of the other.;;;;;;;;;;;;;x
EVTOPTB_POD_VAMPIRE_BLOOD_HEAL9;No. I will survive as I am. For this night...;;;;;;;;;;;;;x
EVTDESC_POD_VAMPIRE_BLOOD_HEAL10;You concentrate on your mangled body and begin to invoke the healing of the blood.  You feel the blood thirst growing inside you, the beast seeking to be unchained.;;;;;;;;;;;;;x
EVTOPTA_POD_VAMPIRE_BLOOD_HEAL10;I am healed!;;;;;;;;;;;;;x
EVTOPTB_POD_VAMPIRE_BLOOD_HEAL10;No. I will survive as I am. For this night...;;;;;;;;;;;;;x
EVTDESC_POD_VAMPIRE_TRAIN_DISCIPLINE1;You have increased your mastery of the blood.;;;;;;;;;;;;;x
EVTOPTA_POD_VAMPIRE_TRAIN_DISCIPLINE1;There is still more I could know!;;;;;;;;;;;;;x
EVTDESC_POD_MENTAL_DISCIPLINE1;[From.PlotTarget.GetTitledName] has responded to your mystical summoning.;;;;;;;;;;;;;x
EVTOPTA_POD_VAMPIRE_MENTAL_DISCIPLINE1;Welcome to my parlor, said the spider to the fly.;;;;;;;;;;;;;x
EVTDESC_POD_MENTAL_DISCIPLINE2;You have mesmerized [From.PlotTarget.GetTitledName] and can demand from them a favor.;;;;;;;;;;;;;x
EVTOPTA_POD_VAMPIRE_MENTAL_DISCIPLINE2;My will, their hands.;;;;;;;;;;;;;x
EVTDESC_POD_MENTAL_DISCIPLINE3;[From.PlotTarget.GetTitledName] has become entranced by your presence.;;;;;;;;;;;;;x
EVTOPTA_POD_VAMPIRE_MENTAL_DISCIPLINE3;To know me is to love me.;;;;;;;;;;;;;x
