W_L_505008;http://whitewolf.wikia.com/wiki/Saulot ;;;;;;;;;;;;x
W_L_505007;http://whitewolf.wikia.com/wiki/Malkav ;;;;;;;;;;;;x
W_L_505006;http://whitewolf.wikia.com/wiki/Arikel ;;;;;;;;;;;;x
W_L_505005;http://whitewolf.wikia.com/wiki/Zillah ;;;;;;;;;;;;x
W_L_505004;http://whitewolf.wikia.com/wiki/Irad ;;;;;;;;;;;;x
W_L_505003;http://whitewolf.wikia.com/wiki/Enoch ;;;;;;;;;;;;x
W_L_505019;http://whitewolf.wikia.com/wiki/Lasombra_(Antediluvian) ;;;;;;;;;;;;x
W_L_505102;http://whitewolf.wikia.com/wiki/Goratrix ;;;;;;;;;;;;x
W_L_505103;http://whitewolf.wikia.com/wiki/Meerlinda ;;;;;;;;;;;;x
W_L_505104;http://whitewolf.wikia.com/wiki/Calderon ;;;;;;;;;;;;x
W_L_505105;http://whitewolf.wikia.com/wiki/LeDuc ;;;;;;;;;;;;x
W_L_605101;http://whitewolf.wikia.com/wiki/Andrew ;;;;;;;;;;;;x
W_L_505112;http://whitewolf.wikia.com/wiki/Fulgencio_d%27Idalia ;;;;;;;;;;;;x
W_L_505113;http://whitewolf.wikia.com/wiki/Balthazar_(Lasombra) ;;;;;;;;;;;;x
W_L_505111;http://whitewolf.wikia.com/wiki/Gustav_Breidenstein ;;;;;;;;;;;;x
W_L_505110;http://whitewolf.wikia.com/wiki/Ilse_Reinegger ;;;;;;;;;;;;x
W_L_505120;http://whitewolf.wikia.com/wiki/List_of_Princes_(VTM) ;;;;;;;;;;;;x
W_L_505121;http://whitewolf.wikia.com/wiki/Marconius ;;;;;;;;;;;;x
W_L_505122;http://whitewolf.wikia.com/wiki/List_of_Princes_(VTM) ;;;;;;;;;;;;x
W_L_505123;http://whitewolf.wikia.com/wiki/Hilel_Al-Masaari ;;;;;;;;;;;;x
W_L_505125;http://whitewolf.wikia.com/wiki/List_of_Princes_(VTM) ;;;;;;;;;;;;x
W_L_505126;http://whitewolf.wikia.com/wiki/Silvester_de_Ruiz ;;;;;;;;;;;;x
W_L_505127;http://whitewolf.wikia.com/wiki/List_of_Princes_(VTM) ;;;;;;;;;;;;x
W_L_505128;http://whitewolf.wikia.com/wiki/Rufus ;;;;;;;;;;;;x
W_L_505140;http://whitewolf.wikia.com/wiki/Sybil ;;;;;;;;;;;;x
W_L_505141;http://whitewolf.wikia.com/wiki/Marcus_Vitel ;;;;;;;;;;;;x
W_L_505143;http://whitewolf.wikia.com/wiki/Nahir ;;;;;;;;;;;;x
W_L_505144;http://whitewolf.wikia.com/wiki/Gratiano_de_Veronese ;;;;;;;;;;;;x
W_L_505145;http://whitewolf.wikia.com/wiki/Karotos ;;;;;;;;;;;;x
W_L_505146;http://whitewolf.wikia.com/wiki/Cleobolus ;;;;;;;;;;;;x
W_L_505147;http://whitewolf.wikia.com/wiki/Gotzon ;;;;;;;;;;;;x
W_L_505148;http://whitewolf.wikia.com/wiki/Norbert_von_Xanten ;;;;;;;;;;;;x
W_L_505149;http://whitewolf.wikia.com/wiki/Boukephos ;;;;;;;;;;;;x
W_L_505150;http://whitewolf.wikia.com/wiki/Marcellus_Rufus ;;;;;;;;;;;;x
W_L_505151;http://whitewolf.wikia.com/wiki/Narses ;;;;;;;;;;;;x
W_L_505152;http://whitewolf.wikia.com/wiki/Elieser_de_Polanco ;;;;;;;;;;;;x
W_L_505153;http://whitewolf.wikia.com/wiki/List_of_Princes_(VTM) ;;;;;;;;;;;;x
W_L_505154;http://whitewolf.wikia.com/wiki/Ambrosio_Luis_Mon%C3%A7ada ;;;;;;;;;;;;x
W_L_505155;http://whitewolf.wikia.com/wiki/Elieser_de_Polanco ;;;;;;;;;;;;x
W_L_790021;http://whitewolf.wikia.com/wiki/Constancia ;;;;;;;;;;;;x
W_L_790020;http://whitewolf.wikia.com/wiki/Japheth ;;;;;;;;;;;;x
W_L_710502;http://whitewolf.wikia.com/wiki/Angelique ;;;;;;;;;;;;x
W_L_710501;http://whitewolf.wikia.com/wiki/Lazarus ;;;;;;;;;;;;x
W_L_790018;http://whitewolf.wikia.com/wiki/List_of_Princes_(VTM) ;;;;;;;;;;;;x
W_L_790015;http://whitewolf.wikia.com/wiki/Belisarius ;;;;;;;;;;;;x
W_L_790004;http://whitewolf.wikia.com/wiki/Anna_Comnena  ;;;;;;;;;;;;x
W_L_790002;http://whitewolf.wikia.com/wiki/Septima_Dominica ;;;;;;;;;;;;x
W_L_790001;http://whitewolf.wikia.com/wiki/Caius ;;;;;;;;;;;;x
W_L_710202;http://whitewolf.wikia.com/wiki/Antonius_(Cairo) ;;;;;;;;;;;;x
W_L_710201;http://whitewolf.wikia.com/wiki/Antonius_(Constantinople) ;;;;;;;;;;;;x
W_L_710203;http://whitewolf.wikia.com/wiki/Nasch ;;;;;;;;;;;;x
W_L_790017;http://whitewolf.wikia.com/wiki/Caius ;;;;;;;;;;;;x
W_L_790016;http://whitewolf.wikia.com/wiki/Belisarius ;;;;;;;;;;;;x
W_L_790005;http://whitewolf.wikia.com/wiki/Septima_Dominica ;;;;;;;;;;;;x
W_L_790003;http://whitewolf.wikia.com/wiki/Septima_Dominica ;;;;;;;;;;;;x
W_L_505109;http://whitewolf.wikia.com/wiki/Cretheus ;;;;;;;;;;;;x
W_L_710393;http://whitewolf.wikia.com/wiki/Fatimah_al-Lam%27a ;;;;;;;;;;;;x
W_L_710303;http://whitewolf.wikia.com/wiki/Fatimah_al-Lam%27a ;;;;;;;;;;;;x
W_L_710304;http://whitewolf.wikia.com/wiki/List_of_Princes_(VTM) ;;;;;;;;;;;;x
W_L_710302;http://whitewolf.wikia.com/wiki/Fatimah_al-Lam%27a ;;;;;;;;;;;;x
W_L_699998;http://whitewolf.wikia.com/wiki/Medusa_(VTM) ;;;;;;;;;;;;x
W_L_699999;http://whitewolf.wikia.com/wiki/Angiwar ;;;;;;;;;;;;x
W_L_710101;http://whitewolf.wikia.com/wiki/Antara ;;;;;;;;;;;;x
W_L_710102;http://whitewolf.wikia.com/wiki/Antara ;;;;;;;;;;;;x
W_L_710401;http://whitewolf.wikia.com/wiki/Agonistes ;;;;;;;;;;;;x
W_L_505107;http://whitewolf.wikia.com/wiki/Grimgroth ;;;;;;;;;;;;x
W_L_505106;http://whitewolf.wikia.com/wiki/Abetorius ;;;;;;;;;;;;x
W_L_605102;http://whitewolf.wikia.com/wiki/Adana_de_Sforza ;;;;;;;;;;;;x
W_L_605103;http://whitewolf.wikia.com/wiki/Adana_de_Sforza ;;;;;;;;;;;;x
W_L_505129;http://whitewolf.wikia.com/wiki/Hardestadt_the_Younger ;;;;;;;;;;;;x
W_L_505130;http://whitewolf.wikia.com/wiki/Erik_Eigermann ;;;;;;;;;;;;x
W_L_605104;http://whitewolf.wikia.com/wiki/Rafael_de_Corazon ;;;;;;;;;;;;x
W_L_605105;http://whitewolf.wikia.com/wiki/Josef_von_Bauren ;;;;;;;;;;;;x
W_L_605106;http://whitewolf.wikia.com/wiki/Mistress_Fanchon ;;;;;;;;;;;;x
W_L_605107;http://whitewolf.wikia.com/wiki/Milov_Petrenkov ;;;;;;;;;;;;x
W_L_605108;http://whitewolf.wikia.com/wiki/Camilla_Banes ;;;;;;;;;;;;x
W_L_605110;http://whitewolf.wikia.com/wiki/Jamal ;;;;;;;;;;;;x
W_L_605111;http://whitewolf.wikia.com/wiki/Hedeon_Yaroslavich ;;;;;;;;;;;;x
W_L_605112;http://whitewolf.wikia.com/wiki/Velya,_the_Vivisectionist ;;;;;;;;;;;;x
W_L_605114;http://whitewolf.wikia.com/wiki/List_of_Princes_(VTM) ;;;;;;;;;;;;x
W_L_605115;http://whitewolf.wikia.com/wiki/List_of_Princes_(VTM) ;;;;;;;;;;;;x
W_L_605113;http://whitewolf.wikia.com/wiki/List_of_Princes_(VTM) ;;;;;;;;;;;;x
W_L_605116;http://whitewolf.wikia.com/wiki/List_of_Princes_(VTM) ;;;;;;;;;;;;x
W_L_605117;http://whitewolf.wikia.com/wiki/Peisistratos ;;;;;;;;;;;;x
W_L_605118;http://whitewolf.wikia.com/wiki/List_of_Princes_(VTM) ;;;;;;;;;;;;x
W_L_605119;http://whitewolf.wikia.com/wiki/List_of_Princes_(VTM) ;;;;;;;;;;;;x
W_L_605120;http://whitewolf.wikia.com/wiki/List_of_Princes_(VTM) ;;;;;;;;;;;;x
W_L_605121;http://whitewolf.wikia.com/wiki/List_of_Princes_(VTM) ;;;;;;;;;;;;x
W_L_605122;http://whitewolf.wikia.com/wiki/Suleiman_ibn_Abdullah ;;;;;;;;;;;;x
W_L_605123;http://whitewolf.wikia.com/wiki/Kartarirya ;;;;;;;;;;;;x
W_L_605124;http://whitewolf.wikia.com/wiki/Noriz ;;;;;;;;;;;;x
W_L_605125;http://whitewolf.wikia.com/wiki/Byelobog ;;;;;;;;;;;;x
W_L_605126;http://whitewolf.wikia.com/wiki/Triglav ;;;;;;;;;;;;x
W_L_605127;http://whitewolf.wikia.com/wiki/List_of_Princes_(VTM) ;;;;;;;;;;;;x
W_L_605128;http://whitewolf.wikia.com/wiki/Ahmed_ibn_Zayyat ;;;;;;;;;;;;x
W_L_605129;http://whitewolf.wikia.com/wiki/Usama_ibn_Jabar ;;;;;;;;;;;;x
W_L_605130;http://whitewolf.wikia.com/wiki/List_of_Princes_(VTM) ;;;;;;;;;;;;x
W_L_605131;http://whitewolf.wikia.com/wiki/List_of_Princes_(VTM) ;;;;;;;;;;;;x
W_L_605132;http://whitewolf.wikia.com/wiki/Sophoniba ;;;;;;;;;;;;x
W_L_605133;http://whitewolf.wikia.com/wiki/List_of_Princes_(VTM) ;;;;;;;;;;;;x
W_L_605134;http://whitewolf.wikia.com/wiki/Xavier_de_Cincao ;;;;;;;;;;;;x
W_L_790101;http://whitewolf.wikia.com/wiki/Camilla;;;;;;;;;;;;x
W_L_790100;http://whitewolf.wikia.com/wiki/Salianna;;;;;;;;;;;;x
W_L_790102;http://whitewolf.wikia.com/wiki/Giselher;;;;;;;;;;;;x
W_L_790103;http://whitewolf.wikia.com/wiki/Robin_Leeland;;;;;;;;;;;;x
W_L_790104;http://whitewolf.wikia.com/wiki/List_of_Princes_(VTM);;;;;;;;;;;;x
W_L_790105;http://whitewolf.wikia.com/wiki/Qarakh;;;;;;;;;;;;x
W_L_790106;http://whitewolf.wikia.com/wiki/Deverra;;;;;;;;;;;;x
W_L_790107;http://whitewolf.wikia.com/wiki/Arnulf;;;;;;;;;;;;x
W_L_790108;http://whitewolf.wikia.com/wiki/Alessandro_de_Garcia;;;;;;;;;;;;x
W_L_790109;http://whitewolf.wikia.com/wiki/Zarathustra;;;;;;;;;;;;x
W_L_790110;http://whitewolf.wikia.com/wiki/Dark_Ages_Europe;;;;;;;;;;;;x
W_L_790111;http://whitewolf.wikia.com/wiki/Dark_Ages_Europe;;;;;;;;;;;;x
W_L_790112;http://whitewolf.wikia.com/wiki/Dark_Ages_Europe;;;;;;;;;;;;x
W_L_790113;http://whitewolf.wikia.com/wiki/Darvag_Grozny;;;;;;;;;;;;x
W_L_790115;http://whitewolf.wikia.com/wiki/Symeon;;;;;;;;;;;;x
W_L_790114;http://whitewolf.wikia.com/wiki/Sascha_Vykos;;;;;;;;;;;;x
