ca_ab_ph_ca_bandits_3c_desc;A Conditioned Bandit is under construction here and will be completed in approximately 180 days.;Un Conditioned Bandit est en construction ici et sera termin dans environ 180 jours.;Ein Conditioned Bandit befindet sich hier im Aufbau und wird in ca. 180 Tagen abgeschlossen sein.;;A Conditioned Bandit est en construccin aqu y se completar en aproximadamente 180 das.;;;;;;;;;x
ca_ab_ph_ca_caravans_1;Partially Constructed Bribed Caravaner;Partiellement construit Bribed Caravaner;Partiell Konstruiert Bribed Caravaner;;Parcialmente construida Bribed Caravaner;;;;;;;;;x
ca_ab_ph_ca_caravans_1_desc;A Bribed Caravaner is under construction here and will be completed in approximately 7 days.;Un Bribed Caravaner est en construction ici et sera termin dans environ 7 jours.;Ein Bribed Caravaner befindet sich hier im Aufbau und wird in ca. 7 Tagen abgeschlossen sein.;;A Bribed Caravaner est en construccin aqu y se completar en aproximadamente 7 das.;;;;;;;;;x
ca_ab_ph_ca_caravans_2;Partially Constructed Influenced Caravan Guard;Partiellement construit Influenced Caravan Guard;Partiell Konstruiert Influenced Caravan Guard;;Parcialmente construida Influenced Caravan Guard;;;;;;;;;x
ca_ab_ph_ca_caravans_2_desc;A Influenced Caravan Guard is under construction here and will be completed in approximately 30 days.;Un Influenced Caravan Guard est en construction ici et sera termin dans environ 30 jours.;Ein Influenced Caravan Guard befindet sich hier im Aufbau und wird in ca. 30 Tagen abgeschlossen sein.;;A Influenced Caravan Guard est en construccin aqu y se completar en aproximadamente 30 das.;;;;;;;;;x
ca_ab_ph_ca_caravans_2g;Partially Constructed Ghouled Merchant;Partiellement construit Ghouled Merchant;Partiell Konstruiert Ghouled Merchant;;Parcialmente construida Ghouled Merchant;;;;;;;;;x
ca_ab_ph_ca_caravans_2g_desc;A Ghouled Merchant is under construction here and will be completed in approximately 7 days.;Un Ghouled Merchant est en construction ici et sera termin dans environ 7 jours.;Ein Ghouled Merchant befindet sich hier im Aufbau und wird in ca. 7 Tagen abgeschlossen sein.;;A Ghouled Merchant est en construccin aqu y se completar en aproximadamente 7 das.;;;;;;;;;x
ca_ab_ph_ca_caravans_3;Partially Constructed Controlled Caravans;Partiellement construit Controlled Caravans;Partiell Konstruiert Controlled Caravans;;Parcialmente construida Controlled Caravans;;;;;;;;;x
ca_ab_ph_ca_caravans_3_desc;A Controlled Caravans is under construction here and will be completed in approximately 356 days.;Un Controlled Caravans est en construction ici et sera termin dans environ 356 jours.;Ein Controlled Caravans befindet sich hier im Aufbau und wird in ca. 356 Tagen abgeschlossen sein.;;A Controlled Caravans est en construccin aqu y se completar en aproximadamente 356 das.;;;;;;;;;x
ca_ab_ph_ca_caravans_3c;Partially Constructed Conditioned Caravan;Partiellement construit Conditioned Caravan;Partiell Konstruiert Conditioned Caravan;;Parcialmente construida Conditioned Caravan;;;;;;;;;x
ca_ab_ph_ca_caravans_3c_desc;A Conditioned Caravan is under construction here and will be completed in approximately 180 days.;Un Conditioned Caravan est en construction ici et sera termin dans environ 180 jours.;Ein Conditioned Caravan befindet sich hier im Aufbau und wird in ca. 180 Tagen abgeschlossen sein.;;A Conditioned Caravan est en construccin aqu y se completar en aproximadamente 180 das.;;;;;;;;;x
ca_ab_ph_ca_castle_guard_1;Partially Constructed Bribed Castle Guard;Partiellement construit Bribed Castle Guard;Partiell Konstruiert Bribed Castle Guard;;Parcialmente construida Bribed Castle Guard;;;;;;;;;x
ca_ab_ph_ca_castle_guard_1_desc;A Bribed Castle Guard is under construction here and will be completed in approximately 7 days.;Un Bribed Castle Guard est en construction ici et sera termin dans environ 7 jours.;Ein Bribed Castle Guard befindet sich hier im Aufbau und wird in ca. 7 Tagen abgeschlossen sein.;;A Bribed Castle Guard est en construccin aqu y se completar en aproximadamente 7 das.;;;;;;;;;x
ca_ab_ph_ca_castle_guard_2;Partially Constructed Influenced Castle Guard Sergeant;Partiellement construit Influenced Castle Guard Sergeant;Partiell Konstruiert Influenced Castle Guard Sergeant;;Parcialmente construida Influenced Castle Guard Sergeant;;;;;;;;;x
ca_ab_ph_ca_castle_guard_2_desc;A Influenced Castle Guard Sergeant is under construction here and will be completed in approximately 30 days.;Un Influenced Castle Guard Sergeant est en construction ici et sera termin dans environ 30 jours.;Ein Influenced Castle Guard Sergeant befindet sich hier im Aufbau und wird in ca. 30 Tagen abgeschlossen sein.;;A Influenced Castle Guard Sergeant est en construccin aqu y se completar en aproximadamente 30 das.;;;;;;;;;x
ca_ab_ph_ca_castle_guard_2g;Partially Constructed Ghouled Baron;Partiellement construit Ghouled Baron;Partiell Konstruiert Ghouled Baron;;Parcialmente construida Ghouled Baron;;;;;;;;;x
ca_ab_ph_ca_castle_guard_2g_desc;A Ghouled Baron is under construction here and will be completed in approximately 7 days.;Un Ghouled Baron est en construction ici et sera termin dans environ 7 jours.;Ein Ghouled Baron befindet sich hier im Aufbau und wird in ca. 7 Tagen abgeschlossen sein.;;A Ghouled Baron est en construccin aqu y se completar en aproximadamente 7 das.;;;;;;;;;x
ca_ab_ph_ca_castle_guard_3;Partially Constructed Controlled Castle Guard;Partiellement construit Controlled Castle Guard;Partiell Konstruiert Controlled Castle Guard;;Parcialmente construida Controlled Castle Guard;;;;;;;;;x
ca_ab_ph_ca_castle_guard_3_desc;A Controlled Castle Guard is under construction here and will be completed in approximately 356 days.;Un Controlled Castle Guard est en construction ici et sera termin dans environ 356 jours.;Ein Controlled Castle Guard befindet sich hier im Aufbau und wird in ca. 356 Tagen abgeschlossen sein.;;A Controlled Castle Guard est en construccin aqu y se completar en aproximadamente 356 das.;;;;;;;;;x
ca_ab_ph_ca_castle_guard_3c;Partially Constructed Conditioned Castle Guard;Partiellement construit Conditioned Castle Guard;Partiell Konstruiert Conditioned Castle Guard;;Parcialmente construida Conditioned Castle Guard;;;;;;;;;x
ca_ab_ph_ca_castle_guard_3c_desc;A Conditioned Castle Guard is under construction here and will be completed in approximately 180 days.;Un Conditioned Castle Guard est en construction ici et sera termin dans environ 180 jours.;Ein Conditioned Castle Guard befindet sich hier im Aufbau und wird in ca. 180 Tagen abgeschlossen sein.;;A Conditioned Castle Guard est en construccin aqu y se completar en aproximadamente 180 das.;;;;;;;;;x
ca_ab_ph_ca_clan_anda_eminence_1;Partially Constructed Anda Recognized Court;Partiellement construit Anda Recognized Court;Partiell Konstruiert Anda Recognized Court;;Parcialmente construida Anda Recognized Court;;;;;;;;;x
ca_ab_ph_ca_clan_anda_eminence_1_desc;A Anda Recognized Court is under construction here and will be completed in approximately 1 days.;Un Anda Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Anda Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Anda Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_anda_nightmarestable_1;Partially Constructed Anda Nightmare Stable;Partiellement construit Anda Nightmare Stable;Partiell Konstruiert Anda Nightmare Stable;;Parcialmente construida Anda Nightmare Stable;;;;;;;;;x
ca_ab_ph_ca_clan_anda_nightmarestable_1_desc;A Anda Nightmare Stable is under construction here and will be completed in approximately 1 days.;Un Anda Nightmare Stable est en construction ici et sera termin dans environ 1 jours.;Ein Anda Nightmare Stable befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Anda Nightmare Stable est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_anda_nightmarestable_2;Partially Constructed Anda Diomedean Stable;Partiellement construit Anda Diomedean Stable;Partiell Konstruiert Anda Diomedean Stable;;Parcialmente construida Anda Diomedean Stable;;;;;;;;;x
ca_ab_ph_ca_clan_anda_nightmarestable_2_desc;A Anda Diomedean Stable is under construction here and will be completed in approximately 1 days.;Un Anda Diomedean Stable est en construction ici et sera termin dans environ 1 jours.;Ein Anda Diomedean Stable befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Anda Diomedean Stable est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_ashirra_eminence_1;Partially Constructed Ashirra Recognized Court;Partiellement construit Ashirra Recognized Court;Partiell Konstruiert Ashirra Recognized Court;;Parcialmente construida Ashirra Recognized Court;;;;;;;;;x
ca_ab_ph_ca_clan_ashirra_eminence_1_desc;A Ashirra Recognized Court is under construction here and will be completed in approximately 1 days.;Un Ashirra Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Ashirra Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Ashirra Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_ashirra_nightmarestable_1;Partially Constructed Ashirra Nightmare Stable;Partiellement construit Ashirra Nightmare Stable;Partiell Konstruiert Ashirra Nightmare Stable;;Parcialmente construida Ashirra Nightmare Stable;;;;;;;;;x
ca_ab_ph_ca_clan_ashirra_nightmarestable_1_desc;A Ashirra Nightmare Stable is under construction here and will be completed in approximately 1 days.;Un Ashirra Nightmare Stable est en construction ici et sera termin dans environ 1 jours.;Ein Ashirra Nightmare Stable befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Ashirra Nightmare Stable est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_ashirra_nightmarestable_2;Partially Constructed Ashirra Diomedean Stable;Partiellement construit Ashirra Diomedean Stable;Partiell Konstruiert Ashirra Diomedean Stable;;Parcialmente construida Ashirra Diomedean Stable;;;;;;;;;x
ca_ab_ph_ca_clan_ashirra_nightmarestable_2_desc;A Ashirra Diomedean Stable is under construction here and will be completed in approximately 1 days.;Un Ashirra Diomedean Stable est en construction ici et sera termin dans environ 1 jours.;Ein Ashirra Diomedean Stable befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Ashirra Diomedean Stable est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_assamite_eminence_1;Partially Constructed Assamite Recognized Court;Partiellement construit Assamite Recognized Court;Partiell Konstruiert Assamite Recognized Court;;Parcialmente construida Assamite Recognized Court;;;;;;;;;x
ca_ab_ph_ca_clan_assamite_eminence_1_desc;A Assamite Recognized Court is under construction here and will be completed in approximately 1 days.;Un Assamite Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Assamite Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Assamite Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_assamite_nightmarestable_1;Partially Constructed Assamite Nightmare Stable;Partiellement construit Assamite Nightmare Stable;Partiell Konstruiert Assamite Nightmare Stable;;Parcialmente construida Assamite Nightmare Stable;;;;;;;;;x
ca_ab_ph_ca_clan_assamite_nightmarestable_1_desc;A Assamite Nightmare Stable is under construction here and will be completed in approximately 1 days.;Un Assamite Nightmare Stable est en construction ici et sera termin dans environ 1 jours.;Ein Assamite Nightmare Stable befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Assamite Nightmare Stable est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_assamite_nightmarestable_2;Partially Constructed Assamite Diomedean Stable;Partiellement construit Assamite Diomedean Stable;Partiell Konstruiert Assamite Diomedean Stable;;Parcialmente construida Assamite Diomedean Stable;;;;;;;;;x
ca_ab_ph_ca_clan_assamite_nightmarestable_2_desc;A Assamite Diomedean Stable is under construction here and will be completed in approximately 1 days.;Un Assamite Diomedean Stable est en construction ici et sera termin dans environ 1 jours.;Ein Assamite Diomedean Stable befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Assamite Diomedean Stable est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_baali_eminence_1;Partially Constructed Baali Recognized Court;Partiellement construit Baali Recognized Court;Partiell Konstruiert Baali Recognized Court;;Parcialmente construida Baali Recognized Court;;;;;;;;;x
ca_ab_ph_ca_clan_baali_eminence_1_desc;A Baali Recognized Court is under construction here and will be completed in approximately 1 days.;Un Baali Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Baali Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Baali Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_baali_nightmarestable_1;Partially Constructed Baali Nightmare Stable;Partiellement construit Baali Nightmare Stable;Partiell Konstruiert Baali Nightmare Stable;;Parcialmente construida Baali Nightmare Stable;;;;;;;;;x
ca_ab_ph_ca_clan_baali_nightmarestable_1_desc;A Baali Nightmare Stable is under construction here and will be completed in approximately 1 days.;Un Baali Nightmare Stable est en construction ici et sera termin dans environ 1 jours.;Ein Baali Nightmare Stable befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Baali Nightmare Stable est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_baali_nightmarestable_2;Partially Constructed Baali Diomedean Stable;Partiellement construit Baali Diomedean Stable;Partiell Konstruiert Baali Diomedean Stable;;Parcialmente construida Baali Diomedean Stable;;;;;;;;;x
ca_ab_ph_ca_clan_baali_nightmarestable_2_desc;A Baali Diomedean Stable is under construction here and will be completed in approximately 1 days.;Un Baali Diomedean Stable est en construction ici et sera termin dans environ 1 jours.;Ein Baali Diomedean Stable befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Baali Diomedean Stable est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_brujah_eminence_1;Partially Constructed Brujah Recognized Court;Partiellement construit Brujah Recognized Court;Partiell Konstruiert Brujah Recognized Court;;Parcialmente construida Brujah Recognized Court;;;;;;;;;x
ca_ab_ph_ca_clan_brujah_eminence_1_desc;A Brujah Recognized Court is under construction here and will be completed in approximately 1 days.;Un Brujah Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Brujah Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Brujah Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_brujah_nightmarestable_1;Partially Constructed Brujah Nightmare Stable;Partiellement construit Brujah Nightmare Stable;Partiell Konstruiert Brujah Nightmare Stable;;Parcialmente construida Brujah Nightmare Stable;;;;;;;;;x
ca_ab_ph_ca_clan_brujah_nightmarestable_1_desc;A Brujah Nightmare Stable is under construction here and will be completed in approximately 1 days.;Un Brujah Nightmare Stable est en construction ici et sera termin dans environ 1 jours.;Ein Brujah Nightmare Stable befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Brujah Nightmare Stable est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_brujah_nightmarestable_2;Partially Constructed Brujah Diomedean Stable;Partiellement construit Brujah Diomedean Stable;Partiell Konstruiert Brujah Diomedean Stable;;Parcialmente construida Brujah Diomedean Stable;;;;;;;;;x
ca_ab_ph_ca_clan_brujah_nightmarestable_2_desc;A Brujah Diomedean Stable is under construction here and will be completed in approximately 1 days.;Un Brujah Diomedean Stable est en construction ici et sera termin dans environ 1 jours.;Ein Brujah Diomedean Stable befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Brujah Diomedean Stable est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_cainite_eminence_1;Partially Constructed Cainite Recognized Court;Partiellement construit Cainite Recognized Court;Partiell Konstruiert Cainite Recognized Court;;Parcialmente construida Cainite Recognized Court;;;;;;;;;x
ca_ab_ph_ca_clan_cainite_eminence_1_desc;A Cainite Recognized Court is under construction here and will be completed in approximately 1 days.;Un Cainite Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Cainite Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Cainite Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_cainite_nightmarestable_1;Partially Constructed Cainite Nightmare Stable;Partiellement construit Cainite Nightmare Stable;Partiell Konstruiert Cainite Nightmare Stable;;Parcialmente construida Cainite Nightmare Stable;;;;;;;;;x
ca_ab_ph_ca_clan_cainite_nightmarestable_1_desc;A Cainite Nightmare Stable is under construction here and will be completed in approximately 1 days.;Un Cainite Nightmare Stable est en construction ici et sera termin dans environ 1 jours.;Ein Cainite Nightmare Stable befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Cainite Nightmare Stable est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_cainite_nightmarestable_2;Partially Constructed Cainite Diomedean Stable;Partiellement construit Cainite Diomedean Stable;Partiell Konstruiert Cainite Diomedean Stable;;Parcialmente construida Cainite Diomedean Stable;;;;;;;;;x
ca_ab_ph_ca_clan_cainite_nightmarestable_2_desc;A Cainite Diomedean Stable is under construction here and will be completed in approximately 1 days.;Un Cainite Diomedean Stable est en construction ici et sera termin dans environ 1 jours.;Ein Cainite Diomedean Stable befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Cainite Diomedean Stable est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_caitiff_eminence_1;Partially Constructed Caitiff Recognized Court;Partiellement construit Caitiff Recognized Court;Partiell Konstruiert Caitiff Recognized Court;;Parcialmente construida Caitiff Recognized Court;;;;;;;;;x
ca_ab_ph_ca_clan_caitiff_eminence_1_desc;A Caitiff Recognized Court is under construction here and will be completed in approximately 1 days.;Un Caitiff Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Caitiff Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Caitiff Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_caitiff_nightmarestable_1;Partially Constructed Caitiff Nightmare Stable;Partiellement construit Caitiff Nightmare Stable;Partiell Konstruiert Caitiff Nightmare Stable;;Parcialmente construida Caitiff Nightmare Stable;;;;;;;;;x
ca_ab_ph_ca_clan_caitiff_nightmarestable_1_desc;A Caitiff Nightmare Stable is under construction here and will be completed in approximately 1 days.;Un Caitiff Nightmare Stable est en construction ici et sera termin dans environ 1 jours.;Ein Caitiff Nightmare Stable befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Caitiff Nightmare Stable est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_caitiff_nightmarestable_2;Partially Constructed Caitiff Diomedean Stable;Partiellement construit Caitiff Diomedean Stable;Partiell Konstruiert Caitiff Diomedean Stable;;Parcialmente construida Caitiff Diomedean Stable;;;;;;;;;x
ca_ab_ph_ca_clan_caitiff_nightmarestable_2_desc;A Caitiff Diomedean Stable is under construction here and will be completed in approximately 1 days.;Un Caitiff Diomedean Stable est en construction ici et sera termin dans environ 1 jours.;Ein Caitiff Diomedean Stable befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Caitiff Diomedean Stable est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_cappadocian_eminence_1;Partially Constructed Cappadocian Recognized Court;Partiellement construit Cappadocian Recognized Court;Partiell Konstruiert Cappadocian Recognized Court;;Parcialmente construida Cappadocian Recognized Court;;;;;;;;;x
ca_ab_ph_ca_clan_cappadocian_eminence_1_desc;A Cappadocian Recognized Court is under construction here and will be completed in approximately 1 days.;Un Cappadocian Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Cappadocian Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Cappadocian Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_cappadocian_nightmarestable_1;Partially Constructed Cappadocian Nightmare Stable;Partiellement construit Cappadocian Nightmare Stable;Partiell Konstruiert Cappadocian Nightmare Stable;;Parcialmente construida Cappadocian Nightmare Stable;;;;;;;;;x
ca_ab_ph_ca_clan_cappadocian_nightmarestable_1_desc;A Cappadocian Nightmare Stable is under construction here and will be completed in approximately 1 days.;Un Cappadocian Nightmare Stable est en construction ici et sera termin dans environ 1 jours.;Ein Cappadocian Nightmare Stable befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Cappadocian Nightmare Stable est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_cappadocian_nightmarestable_2;Partially Constructed Cappadocian Diomedean Stable;Partiellement construit Cappadocian Diomedean Stable;Partiell Konstruiert Cappadocian Diomedean Stable;;Parcialmente construida Cappadocian Diomedean Stable;;;;;;;;;x
ca_ab_ph_ca_clan_cappadocian_nightmarestable_2_desc;A Cappadocian Diomedean Stable is under construction here and will be completed in approximately 1 days.;Un Cappadocian Diomedean Stable est en construction ici et sera termin dans environ 1 jours.;Ein Cappadocian Diomedean Stable befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Cappadocian Diomedean Stable est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_einherjar_eminence_1;Partially Constructed Einherjar Recognized Court;Partiellement construit Einherjar Recognized Court;Partiell Konstruiert Einherjar Recognized Court;;Parcialmente construida Einherjar Recognized Court;;;;;;;;;x
ca_ab_ph_ca_clan_einherjar_eminence_1_desc;A Einherjar Recognized Court is under construction here and will be completed in approximately 1 days.;Un Einherjar Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Einherjar Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Einherjar Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_einherjar_nightmarestable_1;Partially Constructed Einherjar Nightmare Stable;Partiellement construit Einherjar Nightmare Stable;Partiell Konstruiert Einherjar Nightmare Stable;;Parcialmente construida Einherjar Nightmare Stable;;;;;;;;;x
ca_ab_ph_ca_clan_einherjar_nightmarestable_1_desc;A Einherjar Nightmare Stable is under construction here and will be completed in approximately 1 days.;Un Einherjar Nightmare Stable est en construction ici et sera termin dans environ 1 jours.;Ein Einherjar Nightmare Stable befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Einherjar Nightmare Stable est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_einherjar_nightmarestable_2;Partially Constructed Einherjar Diomedean Stable;Partiellement construit Einherjar Diomedean Stable;Partiell Konstruiert Einherjar Diomedean Stable;;Parcialmente construida Einherjar Diomedean Stable;;;;;;;;;x
ca_ab_ph_ca_clan_einherjar_nightmarestable_2_desc;A Einherjar Diomedean Stable is under construction here and will be completed in approximately 1 days.;Un Einherjar Diomedean Stable est en construction ici et sera termin dans environ 1 jours.;Ein Einherjar Diomedean Stable befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Einherjar Diomedean Stable est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_followerofset_eminence_1;Partially Constructed Followerofset Recognized Court;Partiellement construit Followerofset Recognized Court;Partiell Konstruiert Followerofset Recognized Court;;Parcialmente construida Followerofset Recognized Court;;;;;;;;;x
ca_ab_ph_ca_clan_followerofset_eminence_1_desc;A Followerofset Recognized Court is under construction here and will be completed in approximately 1 days.;Un Followerofset Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Followerofset Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Followerofset Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ca_ab_ph_ca_clan_followerofset_nightmarestable_1;Partially Constructed Setite Nightmare Stable;Partiellement construit Setite Nightmare Stable;Partiell Konstruiert Setite Nightmare Stable;;Parcialmente construida Setite Nightmare Stable;;;;;;;;;x
ca_ab_ph_ca_clan_followerofset_nightmarestable_1_desc;A Setite Nightmare Stable is under construction here and will be completed in approximately 1 days.;Un Setite Nightmare Stable est en construction ici et sera termin dans environ 1 jours.;Ein Setite Nightmare Stable befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Setite Nightmare Stable est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
