autobuild_startbuilding.702.desc;Construction of Scenic Pond has been ordered in [This.Location.GetName].;La construction de Bassins et fontaines a t commande dans [This.Location.GetName].;Aufbau von Malerischer Teich wurde in [This.Location.GetName] geordnet.;;La construccin de Estanque Pintoresco ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.703.desc;Construction of Hedge Maze has been ordered in [This.Location.GetName].;La construction de Labyrinthe a t commande dans [This.Location.GetName].;Aufbau von Hecken-Labyrinth wurde in [This.Location.GetName] geordnet.;;La construccin de Laberinto ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.704.desc;Construction of Mansion has been ordered in [This.Location.GetName].;La construction de Manoir a t commande dans [This.Location.GetName].;Aufbau von Herrenhaus wurde in [This.Location.GetName] geordnet.;;La construccin de Mansin ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.705.desc;Construction of Great Mansion has been ordered in [This.Location.GetName].;La construction de Grande demeure a t commande dans [This.Location.GetName].;Aufbau von Groes Herrenhaus wurde in [This.Location.GetName] geordnet.;;La construccin de Gran Mansin ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.706.desc;Construction of Palace has been ordered in [This.Location.GetName].;La construction de Palais a t commande dans [This.Location.GetName].;Aufbau von Palast wurde in [This.Location.GetName] geordnet.;;La construccin de Palacio ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.707.desc;Construction of Grand Palace has been ordered in [This.Location.GetName].;La construction de Grand palais a t commande dans [This.Location.GetName].;Aufbau von Herrschaftlicher Palast wurde in [This.Location.GetName] geordnet.;;La construccin de Gran Palacio ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.708.desc;Construction of Map Room has been ordered in [This.Location.GetName].;La construction de Maison des portulans a t commande dans [This.Location.GetName].;Aufbau von Kartenraum wurde in [This.Location.GetName] geordnet.;;La construccin de Sala de Mapas ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.709.desc;Construction of Private Shipyard has been ordered in [This.Location.GetName].;La construction de Chantier naval a t commande dans [This.Location.GetName].;Aufbau von Private Werft wurde in [This.Location.GetName] geordnet.;;La construccin de Astillero Privado ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.710.desc;Construction of Naval Arsenal has been ordered in [This.Location.GetName].;La construction de Arsenal a t commande dans [This.Location.GetName].;Aufbau von Marine-Waffenlager wurde in [This.Location.GetName] geordnet.;;La construccin de Arsenal Naval ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.711.desc;Construction of Secluded Shrine has been ordered in [This.Location.GetName].;La construction de Sanctuaire isol a t commande dans [This.Location.GetName].;Aufbau von Abgelegener Schrein wurde in [This.Location.GetName] geordnet.;;La construccin de Santuario Recndito ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.712.desc;Construction of Private Art Collection has been ordered in [This.Location.GetName].;La construction de Galerie d'art a t commande dans [This.Location.GetName].;Aufbau von Private Kunstsammlung wurde in [This.Location.GetName] geordnet.;;La construccin de Coleccin Privada de Arte ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.713.desc;Construction of Grand Library has been ordered in [This.Location.GetName].;La construction de Grande bibliothque a t commande dans [This.Location.GetName].;Aufbau von Groe Bibliothek wurde in [This.Location.GetName] geordnet.;;La construccin de Gran Biblioteca ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.714.desc;Construction of Small Stable has been ordered in [This.Location.GetName].;La construction de curie a t commande dans [This.Location.GetName].;Aufbau von Kleiner Stall wurde in [This.Location.GetName] geordnet.;;La construccin de Establo Pequeo ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.715.desc;Construction of Riding Grounds has been ordered in [This.Location.GetName].;La construction de Mange a t commande dans [This.Location.GetName].;Aufbau von Reitpltze wurde in [This.Location.GetName] geordnet.;;La construccin de Campos de Monta ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.716.desc;Construction of Horse Breeder has been ordered in [This.Location.GetName].;La construction de levage de chevaux a t commande dans [This.Location.GetName].;Aufbau von Pferdezchter wurde in [This.Location.GetName] geordnet.;;La construccin de Criador de Caballos ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.717.desc;Construction of Fortified Vault has been ordered in [This.Location.GetName].;La construction de Chambre forte a t commande dans [This.Location.GetName].;Aufbau von Verstrkte Schatzkammer wurde in [This.Location.GetName] geordnet.;;La construccin de Cmara Acorazada ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.718.desc;Construction of Secret Passages has been ordered in [This.Location.GetName].;La construction de Passages secrets a t commande dans [This.Location.GetName].;Aufbau von Geheimgnge wurde in [This.Location.GetName] geordnet.;;La construccin de Pasajes Secretos ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.719.desc;Construction of Hidden Chamber has been ordered in [This.Location.GetName].;La construction de Chambre secrte a t commande dans [This.Location.GetName].;Aufbau von Geheimraum wurde in [This.Location.GetName] geordnet.;;La construccin de Cmara Oculta ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.720.desc;Construction of Military Warehouse has been ordered in [This.Location.GetName].;La construction de Entrept militaire a t commande dans [This.Location.GetName].;Aufbau von Militrisches Lagerhaus wurde in [This.Location.GetName] geordnet.;;La construccin de Almacn Militar ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.721.desc;Construction of Palace Archive has been ordered in [This.Location.GetName].;La construction de Archives du Palais a t commande dans [This.Location.GetName].;Aufbau von Palast-Archiv wurde in [This.Location.GetName] geordnet.;;La construccin de Archivo de Palacio ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
autobuild_startbuilding.722.desc;Construction of Administrative Office has been ordered in [This.Location.GetName].;La construction de Bureaux a t commande dans [This.Location.GetName].;Aufbau von Verwaltungsbro wurde in [This.Location.GetName] geordnet.;;La construccin de Oficina Administrativa ha sido ordenada en [This.Location.GetName].;;;;;;;;;x
