EVTDESC_POD_MENTAL_DISCIPLINE5;Your use of Dementation was successful.;;;;;;;;;;;;;x
EVTOPTA_POD_VAMPIRE_MENTAL_DISCIPLINE5;Muahahahaha!;;;;;;;;;;;;;x
EVTDESC_POD_MENTAL_DISCIPLINE6;For the first time in some time your mind feels at ease.;;;;;;;;;;;;;x
EVTOPTA_POD_VAMPIRE_MENTAL_DISCIPLINE6;Splendid.;;;;;;;;;;;;;x
EVTDESC_POD_SOWCHAOSACTION;Your efforts to sow chaos in [Root.Location.GetTitledFirstName] have succeeded.;;;;;;;;;;;;;x
EVTNAME_POD_SOWCHAOSACTION;Sow Chaos;;;;;;;;;;;;;x
EVTOPTA_POD_SOWCHAOSACTION;Excellent.;;;;;;;;;;;;;x
EVTDESC_POD_SOWCHAOSEFFECT;Someone is sowing chaos in [Root.Location.GetTitledFirstName] and you have been affected!;;;;;;;;;;;;;x
EVTOPTA_POD_SOWCHAOSEFFECT;Curses!;;;;;;;;;;;;;x
plot_kill_elder_title;Plot Attack against [This.GetBestName];;;;;;;;;;;;x
plot_kill_elder_short;Plot: Attack Elder;;;;;;;;;;;;;x
plot_kill_elder_desc;[From.GetTitledFirstName] has decided to plot to end the unlife of [This.GetTitledFirstName]. [From.GetTitledFirstName] and [From.GetPossPronoun] backers will look for opportunities to hatch an attack on [This.GetTitledFirstName] - the higher the Plot Power, the more likely they are to find openings.;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_DECISION_1;Your efforts to end the unlife of [plot_target.GetTitledFirstName] have borne fruit.  Agents are now in place to facilitate the next step of your plan.  What will it be?;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_DECISION_1;Attack them.  (This will place you at risk);;;;;;;;;;;;;x
EVTOPTB_POD_ATTACKELDER_DECISION_1;Attack their haven during daylight.;;;;;;;;;;;;;x
EVTOPTC_POD_ATTACKELDER_DECISION_1;Send someone to lead an attack.;;;;;;;;;;;;;x
EVTOPTD_POD_ATTACKELDER_DECISION_1;Call it off.;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_DIABLERIZE_2;A plan is in place to exploit a moment of weakness in [plot_target.GetTitledFirstName]'s defensive precautions.  Go through with the plan to diablerize them?;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_DIABLERIZE_2;Yes.;;;;;;;;;;;;;x
EVTOPTB_POD_ATTACKELDER_DIABLERIZE_2;No.;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_DIABLERIZE_3;Your long years of unlife have led you to become comfortable with your immortality.  Unfortunately this complacency made your guard slip and an enemy has used the occasion to attack you.  You...;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_DIABLERIZE_3;... have been defeated!;;;;;;;;;;;;;x
EVTOPTB_POD_ATTACKELDER_DIABLERIZE_3;... stave off the attack but are forced into torpor!;;;;;;;;;;;;;x
EVTOPTC_POD_ATTACKELDER_DIABLERIZE_3;... foil the attack, leaving both you and the attacker injured.;;;;;;;;;;;;;x
EVTOPTD_POD_ATTACKELDER_DIABLERIZE_3;... foil the attack, leaving both you and the attacker maimed.;;;;;;;;;;;;;x
EVTOPTE_POD_ATTACKELDER_DIABLERIZE_3;... foil the attack, slaying the person leading the attack!;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_DIABLERIZE_5;Your attack to diablerize [plot_target.GetTitledFirstName] has succeeded.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_DIABLERIZE_5;Excellent!;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_DIABLERIZE_6;[plot_target.GetTitledFirstName] managed to escape your vicious attack.  However, they succumbed to torpor shortly after escaping.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_DIABLERIZE_6;Next time...;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_DIABLERIZE_7;[plot_target.GetTitledFirstName] managed to escape your vicious attack.  However, they succumbed to torpor shortly after escaping.  Your involvement is known.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_DIABLERIZE_7;Next time...;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_DIABLERIZE_8;[plot_target.GetTitledFirstName] managed to escape your vicious attack.  You have both suffered injuries.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_DIABLERIZE_8;Curses!;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_DIABLERIZE_9;[plot_target.GetTitledFirstName] managed to escape your vicious attack.  You have both suffered grievous injuries.!;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_DIABLERIZE_9;Curses!;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_DIABLERIZE_10;You have died during your attack on [plot_target.GetTitledFirstName]!;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_DIABLERIZE_10;...;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_HAVEN_11;Who will you send to organize and lead the attack on [plot_target.GetTitledFirstName]'s haven?;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_HAVEN_11;Send one of your ghouls.;;;;;;;;;;;;;x
EVTOPTB_POD_ATTACKELDER_HAVEN_11;Ghoul a talented thug.;;;;;;;;;;;;;x
EVTOPTC_POD_ATTACKELDER_HAVEN_11;Call it off.;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_HAVEN_12;Which ghoul will lead the attack on [plot_target.GetTitledFirstName]'s haven?;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_HAVEN_12;[ghoul_number_1.GetTitledFirstName].;;;;;;;;;;;;;x
EVTOPTB_POD_ATTACKELDER_HAVEN_12;[ghoul_number_2.GetTitledFirstName].;;;;;;;;;;;;;x
EVTOPTC_POD_ATTACKELDER_HAVEN_12;[ghoul_number_3.GetTitledFirstName].;;;;;;;;;;;;;x
EVTOPTD_POD_ATTACKELDER_HAVEN_12;Call it off.;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_HAVEN_13;Your long years of unlife have led you to become comfortable with your immortality.  Unfortunately this complacency made your guard slip and an enemy force has attacked your haven during the day!  Your forces...;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_HAVEN_13;... have been defeated!;;;;;;;;;;;;;x
EVTOPTB_POD_ATTACKELDER_HAVEN_13;... stave off the attack but you are forced into torpor!;;;;;;;;;;;;;x
EVTOPTC_POD_ATTACKELDER_HAVEN_13;... foil the attack, leaving one of your courtiers dead.;;;;;;;;;;;;;x
EVTOPTD_POD_ATTACKELDER_HAVEN_13;... foil the attack, leaving both a courtier and the attacker dead.;;;;;;;;;;;;;x
EVTOPTE_POD_ATTACKELDER_HAVEN_13;... foil the attack, slaying the person leading the attack!;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_HAVEN_14;Your haven attack against [plot_target.GetTitledFirstName] has succeeded.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_HAVEN_14;Excellent!;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_HAVEN_15;Your haven attack against [plot_target.GetTitledFirstName] has succeeded.  It is known they died by your orders.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_HAVEN_15;Excellent!;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_HAVEN_16;[plot_target.GetTitledFirstName]'s forces managed to spirit away their master during the attack on their haven.  However, [plot_target.GetTitledFirstName] succumbed to torpor shortly afterwards.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_HAVEN_16;Next time...;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_HAVEN_17;[plot_target.GetTitledFirstName]'s forces managed to repel your attack on their haven.  However, [plot_target.GetTitledFirstName] succumbed to torpor shortly afterwards.  Your involvement is known.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_HAVEN_17;Next time...;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_HAVEN_18;[plot_target.GetTitledFirstName]'s forces managed to repel your attack on their haven.  One of their servants died and [plot_attacker.GetTitledFirstName] lived.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_HAVEN_18;Curses!;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_HAVEN_19;[plot_target.GetTitledFirstName]'s forces managed to repel your attack on their haven.  One of their servants died and [plot_attacker.GetTitledFirstName] lived.  Your involvement is known.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_HAVEN_19;Curses!;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_HAVEN_20;[plot_target.GetTitledFirstName]'s forces managed to repel your attack on their haven.  Both a servant and [plot_attacker.GetTitledFirstName] died.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_HAVEN_20;Curses!;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_HAVEN_21;[plot_target.GetTitledFirstName]'s forces managed to repel your attack on their haven.  Both a servant and [plot_attacker.GetTitledFirstName] died.  Your involvement is known.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_HAVEN_21;Curses!;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_HAVEN_22;[plot_target.GetTitledFirstName]'s forces managed to repel your attack on their haven.  [plot_attacker.GetTitledFirstName] died leading the attack.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_HAVEN_22;Curses!;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_HAVEN_23;[plot_target.GetTitledFirstName]'s forces managed to repel your attack on their haven.  [plot_attacker.GetTitledFirstName] died leading the attack.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_HAVEN_23;Curses!;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_DELEGATE_24;A plan is in place to exploit a moment of weakness in [plot_target.GetTitledFirstName]'s defensive precautions.  Who will you send to lead the attack?;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_DELEGATE_24;A vampire from my realm.;;;;;;;;;;;;;x
EVTOPTB_POD_ATTACKELDER_DELEGATE_24;An enemy of [plot_target.GetTitledFirstName] in their realm.;;;;;;;;;;;;;x
EVTOPTC_POD_ATTACKELDER_DELEGATE_24;Call it off.;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_DELEGATE_25;Who will lead the prepared attack on [plot_target.GetTitledFirstName]?;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_DELEGATE_25;[vampire_number_1.GetTitledFirstName].;;;;;;;;;;;;;x
EVTOPTB_POD_ATTACKELDER_DELEGATE_25;[vampire_number_2.GetTitledFirstName].;;;;;;;;;;;;;x
EVTOPTC_POD_ATTACKELDER_DELEGATE_25;[vampire_number_3.GetTitledFirstName].;;;;;;;;;;;;;x
EVTOPTD_POD_ATTACKELDER_DELEGATE_25;Call it off.;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_DELEGATE_26;Your long years of unlife have led you to become comfortable with your immortality.  Unfortunately this complacency made your guard slip and an enemy has used the occasion to attack you.  You...;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_DELEGATE_26;... have been defeated!;;;;;;;;;;;;;x
EVTOPTB_POD_ATTACKELDER_DELEGATE_26;... stave off the attack but are forced into torpor!;;;;;;;;;;;;;x
EVTOPTC_POD_ATTACKELDER_DELEGATE_26;... foil the attack, leaving both you and the attacker injured.;;;;;;;;;;;;;x
EVTOPTD_POD_ATTACKELDER_DELEGATE_26;... foil the attack, leaving both you and the attacker maimed.;;;;;;;;;;;;;x
EVTOPTE_POD_ATTACKELDER_DELEGATE_26;... foil the attack, slaying the person leading the attack!;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_DELEGATE_27;Your delegated attack by [plot_attacker.GetTitledFirstName] on [plot_target.GetTitledFirstName] has succeeded.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_DELEGATE_27;Excellent!;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_DELEGATE_28;Your delegated attack by [plot_attacker.GetTitledFirstName] on [plot_target.GetTitledFirstName] has succeeded.  Your involvement is known.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_DELEGATE_28;Excellent!;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_DELEGATE_29;[plot_target.GetTitledFirstName] managed to escape [plot_attacker.GetTitledFirstName]'s vicious attack.  However, they succumbed to torpor shortly after escaping.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_DELEGATE_29;Next time...;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_DELEGATE_30;[plot_target.GetTitledFirstName] managed to escape [plot_attacker.GetTitledFirstName]'s vicious attack.  However, they succumbed to torpor shortly after escaping.  Your involvement is known.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_DELEGATE_30;Next time...;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_DELEGATE_31;[plot_target.GetTitledFirstName] managed to escape [plot_attacker.GetTitledFirstName]'s vicious attack.  They have both suffered injuries.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_DELEGATE_31;Curses!;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_DELEGATE_32;[plot_target.GetTitledFirstName] managed to escape [plot_attacker.GetTitledFirstName]'s vicious attack.  They have both suffered injuries.  Your involvement is known.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_DELEGATE_32;Curses!;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_DELEGATE_33;[plot_target.GetTitledFirstName] managed to escape [plot_attacker.GetTitledFirstName]'s vicious attack.  They have both suffered grievous injuries!;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_DELEGATE_33;Curses!;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_DELEGATE_34;[plot_target.GetTitledFirstName] managed to escape [plot_attacker.GetTitledFirstName]'s vicious attack.  They have both suffered grievous injuries! Your involvement is known.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_DELEGATE_34;Curses!;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_DELEGATE_35;[plot_attacker.GetTitledFirstName] has died leading the attack on [plot_target.GetTitledFirstName]!;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_DELEGATE_35;Fool.;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDER_DELEGATE_36;[plot_attacker.GetTitledFirstName] has died leading the attack on [plot_target.GetTitledFirstName]!  Your involvement is known.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDER_DELEGATE_36;Fool.;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDERSTATS55;Stats for global kill events.\n [From.global_elder_plot_count.GetValue] elder plots. [From.global_elder_diablerie_count.GetValue] diablerie attacks: [From.global_elder_diablerie_successdiablerie_count.GetValue] successful, [From.global_elder_diablerie_successtorpor_count.GetValue] inflicted torpor,[From.global_elder_diablerie_failureinjured_count.GetValue] failed injury, [From.global_elder_diablerie_failuremaimed_count.GetValue] failed maimed, [From.global_elder_diablerie_failuredeath_count.GetValue] failed death. [From.global_elder_havenattack_count.GetValue] haven attacks. [From.global_elder_sendsomeone_count.GetValue] delegated attacks.  [From.global_elder_bribeanarchs_count.GetValue] bribed anarch attacks. [From.global_vanilla_plot_count.GetValue] vanilla kill plots.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDERSTATS55;Excellent.;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDERSTATS;Elder Attack Plot stats overview.\n [From.global_elder_diablerie_count.GetValue] diablerie attacks.\n[From.global_elder_havenattack_count.GetValue] haven attacks.\n [From.global_elder_sendsomeone_count.GetValue] delegated attacks.\nChoose one for more information or return to previous menu.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDERSTATS;Diablerie Attacks;;;;;;;;;;;;;x
EVTOPTB_POD_ATTACKELDERSTATS;Haven Attacks;;;;;;;;;;;;;x
EVTOPTC_POD_ATTACKELDERSTATS;Delegated Attacks;;;;;;;;;;;;;x
EVTOPTD_POD_ATTACKELDERSTATS;Previous Menu;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDERSTATS1;Stats for [From.global_elder_diablerie_count.GetValue] Diablerie Attacks.\n[From.global_elder_diablerie_successdiablerie_count.GetValue] successful.\n [From.global_elder_diablerie_successtorpor_count.GetValue] inflicted torpor.\n[From.global_elder_diablerie_failureinjured_count.GetValue] failed both injured.\n [From.global_elder_diablerie_failuremaimed_count.GetValue] failed both maimed.\n [From.global_elder_diablerie_failuredeath_count.GetValue] failed, attacker dead.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDERSTATS1;Previous Menu;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDERSTATS2;Stats for [From.global_elder_havenattack_count.GetValue] Haven Attacks.\n[From.global_elder_haven_successkill_count.GetValue] successful.\n [From.global_elder_haven_successtorpor_count.GetValue] inflicted torpor.\n[From.global_elder_haven_failureservantdead_count.GetValue] failed, a servant dead.\n [From.global_elder_haven_failuretwodead_count.GetValue] failed, a servant and attacker dead.\n [From.global_elder_haven_failuredeath_count.GetValue] failed, attacker dead.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDERSTATS2;Previous Menu;;;;;;;;;;;;;x
EVTDESC_POD_ATTACKELDERSTATS3;Stats for [From.global_elder_sendsomeone_count.GetValue] Delegated Attacks [From.global_elder_sendmine_count.GetValue] send mine.[From.global_elder_sendenemy_count.GetValue] send enemy.\n[From.global_elder_delegate_successdiablerie_count.GetValue] successful.\n [From.global_elder_delegate_successtorpor_count.GetValue] inflicted torpor.\n[From.global_elder_delegate_failureinjured_count.GetValue] failed both injured.\n [From.global_elder_delegate_failuremaimed_count.GetValue] failed both maimed.\n [From.global_elder_delegate_failuredeath_count.GetValue] failed, attacker dead.;;;;;;;;;;;;;x
EVTOPTA_POD_ATTACKELDERSTATS3;Previous Menu;;;;;;;;;;;;;x
